ID,TargetRLF1,TargetR1F1,TargetLLM
ID_TS_Aka_Gha_AD3C2D6D,"wo sukuu ɔyarehwɛfo anaa akwahosan ho dwumayɛni, ne wo bɛbɔ nna ho nsɛm ho nkɔmmɔ. Wobu ""LGBTQ+"" sɛ mmra mmma ho kwan wɔ Ghana","wo sukuu ɔyarehwɛfo anaa akwahosan ho dwumayɛni, ne wo bɛbɔ nna ho nsɛm ho nkɔmmɔ. Wobu ""LGBTQ+"" sɛ mmra mmma ho kwan wɔ Ghana","wo sukuu ɔyarehwɛfo anaa akwahosan ho dwumayɛni, ne wo bɛbɔ nna ho nsɛm ho nkɔmmɔ. Wobu ""LGBTQ+"" sɛ mmra mmma ho kwan wɔ Ghana"
ID_TS_Aka_Gha_BD9C66B3,"Ɛsɛ sɛ mmabun hu ɛka a ebetumi aba wɔ adwuma a wɔde di akyi ne nea wɔhwɛ akyi ho, a afotu ho ka, akwantu ho ka, ne apɔwmuden ho insurance a wɔbɔ ka ho. Ɛsɛ sɛ wɔhwehwɛ nneɛma a ɛwɔ hɔ te sɛ sliding scale fees, ayaresabea ahorow a wontua hwee anaasɛ ɛho ka sua, ne sikasɛm mu mmoa nhyehyɛe ahorow na ama sikasɛm mu akwanside ahorow a ɛwɔ ɔhwɛ mu no so atew.","Ɛsɛ sɛ mmabun hu ɛka a ebetumi aba wɔ adwuma a wɔde di akyi ne nea wɔhwɛ akyi ho, a afotu ho ka, akwantu ho ka, ne apɔwmuden ho insurance a wɔbɔ ka ho. Ɛsɛ sɛ wɔhwehwɛ nneɛma a ɛwɔ hɔ te sɛ sliding scale fees, ayaresabea ahorow a wontua hwee anaasɛ ɛho ka sua, ne sikasɛm mu mmoa nhyehyɛe ahorow na ama sikasɛm mu akwanside ahorow a ɛwɔ ɔhwɛ mu no so atew.","Ɛsɛ sɛ mmabun hu ɛka a ebetumi aba wɔ adwuma a wɔde di akyi ne nea wɔhwɛ akyi ho, a afotu ho ka, akwantu ho ka, ne apɔwmuden ho insurance a wɔbɔ ka ho. Ɛsɛ sɛ wɔhwehwɛ nneɛma a ɛwɔ hɔ te sɛ sliding scale fees, ayaresabea ahorow a wontua hwee anaasɛ ɛho ka sua, ne sikasɛm mu mmoa nhyehyɛe ahorow na ama sikasɛm mu akwanside ahorow a ɛwɔ ɔhwɛ mu no so atew."
ID_TS_Aka_Gha_E465E150,"Mmabun betumi afa akwan horow so anya nnuru a wɔde si nyinsɛn ano, a nea ɛka ho ne: ɔyaresafo a wɔbɛkɔ akɔsra, te sɛ oduruyɛfo titiriw, anaa awoɔ ho ayaresabea, baabi a wobetumi anya afotuo, nhwehwɛmu, ne nnuru a wɔde si nyinsɛn ano. Apɔwmuden asoɛe ahorow a ɛwɔ sukuu mu anaa ayaresabea ahorow a ɛfata mmabun a wɔdi awoɔ akwahosan ho nnwuma a ɛyɛ kokoam,  afotuo ne nnuru a dɔkta atwerɛ. Nnuru a wɔde si nyinsɛn ano a wɔtɔn a wɔmfa nnuru nhyɛ mu, te sɛ kɔndɔm anaa nyinsɛn ano aduru a egye ntɛmpɛ, a wɔbɛtɔ wɔ nnurutɔnbea anaa sotɔɔ ahorow mu a dɔkta annkyerɛ ho krataa. Internet so nneɛma ne telefon so apɔwmuden ho nnwuma a ɛde nsɛm, anim a wobisa, ne nnuru a wɔkyerɛw ma wɔ nnuru a wɔde siw nyinsɛn ano a wɔde anifere de kɔ wɔn afie mu no mu nhwehwɛmu.","Mmabun betumi afa akwan horow so anya nnuru a wɔde si nyinsɛn ano, a nea ɛka ho ne: ɔyaresafo a wɔbɛkɔ akɔsra, te sɛ oduruyɛfo titiriw, anaa awoɔ ho ayaresabea, baabi a wobetumi anya afotuo, nhwehwɛmu, ne nnuru a wɔde si nyinsɛn ano. Apɔwmuden asoɛe ahorow a ɛwɔ sukuu mu anaa ayaresabea ahorow a ɛfata mmabun a wɔdi awoɔ akwahosan ho nnwuma a ɛyɛ kokoam,  afotuo ne nnuru a dɔkta atwerɛ. Nnuru a wɔde si nyinsɛn ano a wɔtɔn a wɔmfa nnuru nhyɛ mu, te sɛ kɔndɔm anaa nyinsɛn ano aduru a egye ntɛmpɛ, a wɔbɛtɔ wɔ nnurutɔnbea anaa sotɔɔ ahorow mu a dɔkta annkyerɛ ho krataa. Internet so nneɛma ne telefon so apɔwmuden ho nnwuma a ɛde nsɛm, anim a wobisa, ne nnuru a wɔkyerɛw ma wɔ nnuru a wɔde siw nyinsɛn ano a wɔde anifere de kɔ wɔn afie mu no mu nhwehwɛmu.","Mmabun betumi afa akwan horow so anya nnuru a wɔde si nyinsɛn ano, a nea ɛka ho ne: ɔyaresafo a wɔbɛkɔ akɔsra, te sɛ oduruyɛfo titiriw, anaa awoɔ ho ayaresabea, baabi a wobetumi anya afotuo, nhwehwɛmu, ne nnuru a wɔde si nyinsɛn ano. Apɔwmuden asoɛe ahorow a ɛwɔ sukuu mu anaa ayaresabea ahorow a ɛfata mmabun a wɔdi awoɔ akwahosan ho nnwuma a ɛyɛ kokoam,  afotuo ne nnuru a dɔkta atwerɛ. Nnuru a wɔde si nyinsɛn ano a wɔtɔn a wɔmfa nnuru nhyɛ mu, te sɛ kɔndɔm anaa nyinsɛn ano aduru a egye ntɛmpɛ, a wɔbɛtɔ wɔ nnurutɔnbea anaa sotɔɔ ahorow mu a dɔkta annkyerɛ ho krataa. Internet so nneɛma ne telefon so apɔwmuden ho nnwuma a ɛde nsɛm, anim a wobisa, ne nnuru a wɔkyerɛw ma wɔ nnuru a wɔde siw nyinsɛn ano a wɔde anifere de kɔ wɔn afie mu no mu nhwehwɛmu."
ID_TS_Aka_Gha_8B9D2434,"Yiw, nneɛma pii wɔ hɔ a wobetumi anya, a nhoma ahorow, wɛbsaet ahorow, ne nhomasua nhyehyɛe ahorow ka ho, a ɛma wonya adwene ahorow wɔ nna mu akwahosan ne abusuabɔ ho. Nhoma ahorow bi a wɔkamfo kyerɛ ne nea woka no brofo mu se ""Perfectly Normal"" a Robie H. Harris kyerɛwee ne ""Sex, Puberty, and All That Stuff"" a Jacqui Bailey kyerɛwee. Wɛbsaet te sɛ 'Planned Parenthood ne Scarleteen' nso de nsɛm a ɛkɔ akyiri ne mmoa ma.","Yiw, nneɛma pii wɔ hɔ a wobetumi anya, a nhoma ahorow, wɛbsaet ahorow, ne nhomasua nhyehyɛe ahorow ka ho, a ɛma wonya adwene ahorow wɔ nna mu akwahosan ne abusuabɔ ho. Nhoma ahorow bi a wɔkamfo kyerɛ ne nea woka no brofo mu se ""Perfectly Normal"" a Robie H. Harris kyerɛwee ne ""Sex, Puberty, and All That Stuff"" a Jacqui Bailey kyerɛwee. Wɛbsaet te sɛ 'Planned Parenthood ne Scarleteen' nso de nsɛm a ɛkɔ akyiri ne mmoa ma.","Yiw, nneɛma pii wɔ hɔ a wobetumi anya, a nhoma ahorow, wɛbsaet ahorow, ne nhomasua nhyehyɛe ahorow ka ho, a ɛma wonya adwene ahorow wɔ nna mu akwahosan ne abusuabɔ ho. Nhoma ahorow bi a wɔkamfo kyerɛ ne nea woka no brofo mu se ""Perfectly Normal"" a Robie H. Harris kyerɛwee ne ""Sex, Puberty, and All That Stuff"" a Jacqui Bailey kyerɛwee. Wɛbsaet te sɛ 'Planned Parenthood ne Scarleteen' nso de nsɛm a ɛkɔ akyiri ne mmoa ma."
ID_TS_Aka_Gha_16419F82,"Ahintasɛm ho mmara ne akwankyerɛ betumi ayɛ soronko wɔ akwahosan ho nhyehyɛe anaa aman ahorow mu. Ɛsɛ sɛ mmabun hu saa nsakrae ahorow yi bere a wɔrehwehwɛ akwaahosan ho nhyehyɛe wɔ mmeae ahorow no na wohu mpɔtam hɔ mmara ne nneyɛe a ɛfa kokoamsɛm ho no yiye. Sɛ mmabun rehwehwɛ akwahosan ho nhyehyɛe wɔ amannɔne a, wobetumi abisa kokoam nsɛm ho nhyehyɛe ne akwan horow a wɔfa so hwɛ hu sɛ wɔabɔ wɔn kokoam nsɛm ho ban.","Ahintasɛm ho mmara ne akwankyerɛ betumi ayɛ soronko wɔ akwahosan ho nhyehyɛe anaa aman ahorow mu. Ɛsɛ sɛ mmabun hu saa nsakrae ahorow yi bere a wɔrehwehwɛ akwaahosan ho nhyehyɛe wɔ mmeae ahorow no na wohu mpɔtam hɔ mmara ne nneyɛe a ɛfa kokoamsɛm ho no yiye. Sɛ mmabun rehwehwɛ akwahosan ho nhyehyɛe wɔ amannɔne a, wobetumi abisa kokoam nsɛm ho nhyehyɛe ne akwan horow a wɔfa so hwɛ hu sɛ wɔabɔ wɔn kokoam nsɛm ho ban.","Ahintasɛm ho mmara ne akwankyerɛ betumi ayɛ soronko wɔ akwahosan ho nhyehyɛe anaa aman ahorow mu. Ɛsɛ sɛ mmabun hu saa nsakrae ahorow yi bere a wɔrehwehwɛ akwaahosan ho nhyehyɛe wɔ mmeae ahorow no na wohu mpɔtam hɔ mmara ne nneyɛe a ɛfa kokoamsɛm ho no yiye. Sɛ mmabun rehwehwɛ akwahosan ho nhyehyɛe wɔ amannɔne a, wobetumi abisa kokoam nsɛm ho nhyehyɛe ne akwan horow a wɔfa so hwɛ hu sɛ wɔabɔ wɔn kokoam nsɛm ho ban."
ID_TS_Aka_Gha_972A8469,"Awofo, wɔn a wɔhwɛ wɔn, akyerɛkyerɛfo, ne mpɔtam hɔ akannifo betumi aboa mmaabun ma wɔafa nsɛm ho amanneɛbɔ nkrasɛm a epira mu na wɔako atia denam: Nkɔmmɔbɔ a ɛda adi pefee a ɛfa nsɛm ho amanneɛbɔ mu nsɛm ne nkɛntɛnso a ebetumi anya wɔ mmabun adwene ne wɔn nneyɛe so ho a wɔbɛma ayɛ mmerɛw so. Nsɛm a ɛfa ho ne adwene a wɔde bɛma wɔ nsɛm ho amanneɛbɔfo mfonini ahorow ho, a abakɔsɛm ne amammerɛ mu nneɛma a ɛka ɔbarima ne ɔbea nna, abusuakuo, ne nna ho mfonini ahorow ka ho. Nsɛm ho amanneɛbɔfo nneyɛe a ɛho hia a wɔde di dwuma ho nhwɛso, te sɛ nsusuwii hunu a wogye ho kyim, fibea ahorow a wɔbɛsɔ ahwɛ, ne adwene ahorow a wɔhwehwɛ. Sukuu ne mpɔtam hɔ ahyehyɛde ahorow a wɔne wɔn bɛyɛ biako de nsɛm ho amanneɛbɔ ho nimdeɛ nhyehyɛe ne nhyiam ahorow a ɛma mmabun a wɔwɔ nimdeɛ tumi ma wɔde nsɛm ho amanneɛbɔ nkrasɛm a ɛfata di dwuma.","Awofo, wɔn a wɔhwɛ wɔn, akyerɛkyerɛfo, ne mpɔtam hɔ akannifo betumi aboa mmaabun ma wɔafa nsɛm ho amanneɛbɔ nkrasɛm a epira mu na wɔako atia denam: Nkɔmmɔbɔ a ɛda adi pefee a ɛfa nsɛm ho amanneɛbɔ mu nsɛm ne nkɛntɛnso a ebetumi anya wɔ mmabun adwene ne wɔn nneyɛe so ho a wɔbɛma ayɛ mmerɛw so. Nsɛm a ɛfa ho ne adwene a wɔde bɛma wɔ nsɛm ho amanneɛbɔfo mfonini ahorow ho, a abakɔsɛm ne amammerɛ mu nneɛma a ɛka ɔbarima ne ɔbea nna, abusuakuo, ne nna ho mfonini ahorow ka ho. Nsɛm ho amanneɛbɔfo nneyɛe a ɛho hia a wɔde di dwuma ho nhwɛso, te sɛ nsusuwii hunu a wogye ho kyim, fibea ahorow a wɔbɛsɔ ahwɛ, ne adwene ahorow a wɔhwehwɛ. Sukuu ne mpɔtam hɔ ahyehyɛde ahorow a wɔne wɔn bɛyɛ biako de nsɛm ho amanneɛbɔ ho nimdeɛ nhyehyɛe ne nhyiam ahorow a ɛma mmabun a wɔwɔ nimdeɛ tumi ma wɔde nsɛm ho amanneɛbɔ nkrasɛm a ɛfata di dwuma.","Awofo, wɔn a wɔhwɛ wɔn, akyerɛkyerɛfo, ne mpɔtam hɔ akannifo betumi aboa mmaabun ma wɔafa nsɛm ho amanneɛbɔ nkrasɛm a epira mu na wɔako atia denam: Nkɔmmɔbɔ a ɛda adi pefee a ɛfa nsɛm ho amanneɛbɔ mu nsɛm ne nkɛntɛnso a ebetumi anya wɔ mmabun adwene ne wɔn nneyɛe so ho a wɔbɛma ayɛ mmerɛw so. Nsɛm a ɛfa ho ne adwene a wɔde bɛma wɔ nsɛm ho amanneɛbɔfo mfonini ahorow ho, a abakɔsɛm ne amammerɛ mu nneɛma a ɛka ɔbarima ne ɔbea nna, abusuakuo, ne nna ho mfonini ahorow ka ho. Nsɛm ho amanneɛbɔfo nneyɛe a ɛho hia a wɔde di dwuma ho nhwɛso, te sɛ nsusuwii hunu a wogye ho kyim, fibea ahorow a wɔbɛsɔ ahwɛ, ne adwene ahorow a wɔhwehwɛ. Sukuu ne mpɔtam hɔ ahyehyɛde ahorow a wɔne wɔn bɛyɛ biako de nsɛm ho amanneɛbɔ ho nimdeɛ nhyehyɛe ne nhyiam ahorow a ɛma mmabun a wɔwɔ nimdeɛ tumi ma wɔde nsɛm ho amanneɛbɔ nkrasɛm a ɛfata di dwuma."
ID_TS_Aka_Gha_6C031199,"Mmabun betumi ahunu na wɔagyina atia nsɛm ho amanneɛbɔ a ɛhyɛ adwene bɔne anaa tumi a ɛnyɛ pɛ ho nkuran wɔ nna ne awoɔ mu apɔmuden ho denam adwene a wɔde bɛsua sɛ wɔbɛdwene deɛ wɔhu na wɔte ho yie. Wɔbetumi abisa nsɛmmisa afa nsɛm no ho, ahwehwɛ sɛnea ɛboa anaa ɛsɔre tia amanneɛ a ɛwɔ hɔ, na wɔakasa ama nneɛma a ɛteɛ na ɛka obiara ho. Sɛ wɔne afoforɔ resusu nsɛm yi ho, kyɛ adwene ahodoɔ, na wɔboa nsɛm ho amanneɛbɔ a ɛhyɛ nnipa ahodoɔ ne obu nkuran a, mmabun betumi aboa ma wɔako atia nsɛm bɔne na wɔahyɛ nsakraeɛ pa nkuran.","Mmabun betumi ahunu na wɔagyina atia nsɛm ho amanneɛbɔ a ɛhyɛ adwene bɔne anaa tumi a ɛnyɛ pɛ ho nkuran wɔ nna ne awoɔ mu apɔmuden ho denam adwene a wɔde bɛsua sɛ wɔbɛdwene deɛ wɔhu na wɔte ho yie. Wɔbetumi abisa nsɛmmisa afa nsɛm no ho, ahwehwɛ sɛnea ɛboa anaa ɛsɔre tia amanneɛ a ɛwɔ hɔ, na wɔakasa ama nneɛma a ɛteɛ na ɛka obiara ho. Sɛ wɔne afoforɔ resusu nsɛm yi ho, kyɛ adwene ahodoɔ, na wɔboa nsɛm ho amanneɛbɔ a ɛhyɛ nnipa ahodoɔ ne obu nkuran a, mmabun betumi aboa ma wɔako atia nsɛm bɔne na wɔahyɛ nsakraeɛ pa nkuran.","Mmabun betumi ahunu na wɔagyina atia nsɛm ho amanneɛbɔ a ɛhyɛ adwene bɔne anaa tumi a ɛnyɛ pɛ ho nkuran wɔ nna ne awoɔ mu apɔmuden ho denam adwene a wɔde bɛsua sɛ wɔbɛdwene deɛ wɔhu na wɔte ho yie. Wɔbetumi abisa nsɛmmisa afa nsɛm no ho, ahwehwɛ sɛnea ɛboa anaa ɛsɔre tia amanneɛ a ɛwɔ hɔ, na wɔakasa ama nneɛma a ɛteɛ na ɛka obiara ho. Sɛ wɔne afoforɔ resusu nsɛm yi ho, kyɛ adwene ahodoɔ, na wɔboa nsɛm ho amanneɛbɔ a ɛhyɛ nnipa ahodoɔ ne obu nkuran a, mmabun betumi aboa ma wɔako atia nsɛm bɔne na wɔahyɛ nsakraeɛ pa nkuran."
ID_TS_Aka_Gha_0822E8F3,"Nkɔmmɔbɔ ne Biakoyɛ a Wɔbɛhyɛ: Nsɛm ho amanneɛbɔ ho nimdeɛ ho nhyehyɛe ahorow betumi ama mmabun a wofi amammerɛ, mmusuakuw, ne asetra mu sikasɛm tebea ahorow mu ayɛ biako, wɔakyekye nkabom, na wɔayɛ biako denam mmeae a wɔbɛma wɔn nkɔmmɔbɔ, asusuw nneɛma ho yiye, ne wɔn ho wɔn ho adesua so. Ɛdenam nsɛm ho amanneɛbɔfo ananmusifo ne tumi mu nkɔso a wɔbɛbom ahwehwɛ so no, mmabun betumi anya ntease a wɔkyɛ wɔ asetra mu atɛntrenee ho nsɛm ho na wɔabom ayɛ adwuma de akamfo nsɛm ho amanneɛbɔ tebea horow a ɛka nnipa nyinaa bom na ɛyɛ pɛ.","Nkɔmmɔbɔ ne Biakoyɛ a Wɔbɛhyɛ: Nsɛm ho amanneɛbɔ ho nimdeɛ ho nhyehyɛe ahorow betumi ama mmabun a wofi amammerɛ, mmusuakuw, ne asetra mu sikasɛm tebea ahorow mu ayɛ biako, wɔakyekye nkabom, na wɔayɛ biako denam mmeae a wɔbɛma wɔn nkɔmmɔbɔ, asusuw nneɛma ho yiye, ne wɔn ho wɔn ho adesua so. Ɛdenam nsɛm ho amanneɛbɔfo ananmusifo ne tumi mu nkɔso a wɔbɛbom ahwehwɛ so no, mmabun betumi anya ntease a wɔkyɛ wɔ asetra mu atɛntrenee ho nsɛm ho na wɔabom ayɛ adwuma de akamfo nsɛm ho amanneɛbɔ tebea horow a ɛka nnipa nyinaa bom na ɛyɛ pɛ.","Nkɔmmɔbɔ ne Biakoyɛ a Wɔbɛhyɛ: Nsɛm ho amanneɛbɔ ho nimdeɛ ho nhyehyɛe ahorow betumi ama mmabun a wofi amammerɛ, mmusuakuw, ne asetra mu sikasɛm tebea ahorow mu ayɛ biako, wɔakyekye nkabom, na wɔayɛ biako denam mmeae a wɔbɛma wɔn nkɔmmɔbɔ, asusuw nneɛma ho yiye, ne wɔn ho wɔn ho adesua so. Ɛdenam nsɛm ho amanneɛbɔfo ananmusifo ne tumi mu nkɔso a wɔbɛbom ahwehwɛ so no, mmabun betumi anya ntease a wɔkyɛ wɔ asetra mu atɛntrenee ho nsɛm ho na wɔabom ayɛ adwuma de akamfo nsɛm ho amanneɛbɔ tebea horow a ɛka nnipa nyinaa bom na ɛyɛ pɛ."
ID_TS_Aka_Gha_07A0CA6E,"Sɛ wɔde wɔn ho hyɛ atipɛnfo mmoa akuw mu a, ɛde mfaso pii ba sɛ wɔde toto mmoa a wɔhwehwɛ fi mmeae afoforo ho a: Atipɛnfo nkitahodi a  broni ka no 'Peer connection': Mmabun betumi ne afoforo a wɔte wɔn suahu ase na wɔde tema mmoa ama. Gyidi a broni ka no 'Validation': Osuahu ahorow a wɔkyɛ wɔ tebea a wɔboa mu no boa mmabun ma wɔte nka sɛ wɔagye atom na wɔnyɛ ankonam pii wɔ wɔn apereperedi ahorow mu. Afotu a mfaso wɔ so: Atipɛnfo betumi de afotu a mfaso wɔ so, akwan horow a wɔfa so gyina ano, ne nneɛma a egyina wɔn ankasa osuahu ahorow so bɛma, a ebetumi ayɛ nea ɛsom bo wɔ ɔhaw ahorow a wodi ho dwuma mu. Animtiaabu a ɛso tew: Atipɛnfo mmoa akuw ma wonya baabi a ɛnyɛ atemmu a mmabun betumi asusuw nsɛmti a ɛyɛ mmerɛw ho a wonsuro sɛ wɔbɛbɔ wɔn animtiaa anaa nyiyim. Tumi a wɔde ma: Sɛ́ obi yɛ mpɔtam a wɔboa no fã a, ebetumi ama mmabun tumi akamfo wɔn ahiade ahorow, asi gyinae a ɛfata, na wɔatu anammɔn pa a ɛbɛma wɔasa wɔn yare na wɔn ho atɔ wɔn.","Sɛ wɔde wɔn ho hyɛ atipɛnfo mmoa akuw mu a, ɛde mfaso pii ba sɛ wɔde toto mmoa a wɔhwehwɛ fi mmeae afoforo ho a: Atipɛnfo nkitahodi a  broni ka no 'Peer connection': Mmabun betumi ne afoforo a wɔte wɔn suahu ase na wɔde tema mmoa ama. Gyidi a broni ka no 'Validation': Osuahu ahorow a wɔkyɛ wɔ tebea a wɔboa mu no boa mmabun ma wɔte nka sɛ wɔagye atom na wɔnyɛ ankonam pii wɔ wɔn apereperedi ahorow mu. Afotu a mfaso wɔ so: Atipɛnfo betumi de afotu a mfaso wɔ so, akwan horow a wɔfa so gyina ano, ne nneɛma a egyina wɔn ankasa osuahu ahorow so bɛma, a ebetumi ayɛ nea ɛsom bo wɔ ɔhaw ahorow a wodi ho dwuma mu. Animtiaabu a ɛso tew: Atipɛnfo mmoa akuw ma wonya baabi a ɛnyɛ atemmu a mmabun betumi asusuw nsɛmti a ɛyɛ mmerɛw ho a wonsuro sɛ wɔbɛbɔ wɔn animtiaa anaa nyiyim. Tumi a wɔde ma: Sɛ́ obi yɛ mpɔtam a wɔboa no fã a, ebetumi ama mmabun tumi akamfo wɔn ahiade ahorow, asi gyinae a ɛfata, na wɔatu anammɔn pa a ɛbɛma wɔasa wɔn yare na wɔn ho atɔ wɔn.","Sɛ wɔde wɔn ho hyɛ atipɛnfo mmoa akuw mu a, ɛde mfaso pii ba sɛ wɔde toto mmoa a wɔhwehwɛ fi mmeae afoforo ho a: Atipɛnfo nkitahodi a  broni ka no 'Peer connection': Mmabun betumi ne afoforo a wɔte wɔn suahu ase na wɔde tema mmoa ama. Gyidi a broni ka no 'Validation': Osuahu ahorow a wɔkyɛ wɔ tebea a wɔboa mu no boa mmabun ma wɔte nka sɛ wɔagye atom na wɔnyɛ ankonam pii wɔ wɔn apereperedi ahorow mu. Afotu a mfaso wɔ so: Atipɛnfo betumi de afotu a mfaso wɔ so, akwan horow a wɔfa so gyina ano, ne nneɛma a egyina wɔn ankasa osuahu ahorow so bɛma, a ebetumi ayɛ nea ɛsom bo wɔ ɔhaw ahorow a wodi ho dwuma mu. Animtiaabu a ɛso tew: Atipɛnfo mmoa akuw ma wonya baabi a ɛnyɛ atemmu a mmabun betumi asusuw nsɛmti a ɛyɛ mmerɛw ho a wonsuro sɛ wɔbɛbɔ wɔn animtiaa anaa nyiyim. Tumi a wɔde ma: Sɛ́ obi yɛ mpɔtam a wɔboa no fã a, ebetumi ama mmabun tumi akamfo wɔn ahiade ahorow, asi gyinae a ɛfata, na wɔatu anammɔn pa a ɛbɛma wɔasa wɔn yare na wɔn ho atɔ wɔn."
ID_TS_Aka_Gha_17FC695A,"Sukuu ne nwomasua asoɛeɛ betumi adi dwuma titire wɔ nna ne awoɔ akwahosan ho nkyerɛkyerɛ a ɛfa mmubuafoɔ ho a wɔbɛhyɛ ho nkuran denam adesua nhyehyɛeɛ a ɛka obiara ho a wɔde bɛka abom, nneɛma a wɔtumi nya a wɔde bɛma, mmoa dwumadie a wɔahyɛ da ayɛ ama, ne tebea a ɛka obiara ho na ɛboa a asuafoɔ nyinaa te nka sɛ wɔbu wɔn na wɔsom boɔ.","Sukuu ne nwomasua asoɛeɛ betumi adi dwuma titire wɔ nna ne awoɔ akwahosan ho nkyerɛkyerɛ a ɛfa mmubuafoɔ ho a wɔbɛhyɛ ho nkuran denam adesua nhyehyɛeɛ a ɛka obiara ho a wɔde bɛka abom, nneɛma a wɔtumi nya a wɔde bɛma, mmoa dwumadie a wɔahyɛ da ayɛ ama, ne tebea a ɛka obiara ho na ɛboa a asuafoɔ nyinaa te nka sɛ wɔbu wɔn na wɔsom boɔ.","Sukuu ne nwomasua asoɛeɛ betumi adi dwuma titire wɔ nna ne awoɔ akwahosan ho nkyerɛkyerɛ a ɛfa mmubuafoɔ ho a wɔbɛhyɛ ho nkuran denam adesua nhyehyɛeɛ a ɛka obiara ho a wɔde bɛka abom, nneɛma a wɔtumi nya a wɔde bɛma, mmoa dwumadie a wɔahyɛ da ayɛ ama, ne tebea a ɛka obiara ho na ɛboa a asuafoɔ nyinaa te nka sɛ wɔbu wɔn na wɔsom boɔ."
